382.157	296.27
382.371	-2.73
382.585	-232.1
382.8	388.43
383.014	634.19
383.228	-397.99
383.442	-211.62
383.657	355.66
383.871	202.07
384.085	-277.16
384.299	-393.89
384.514	478.54
384.728	118.1
384.942	-146.09
385.156	-232.1
385.37	-58.03
385.584	269.65
385.798	-23.21
386.013	-236.2
386.227	472.4
386.441	296.27
386.655	-146.09
386.869	-375.46
387.083	46.42
387.297	337.23
387.511	-344.74
387.725	-199.34
387.939	-27.31
388.153	578.89
388.367	-191.14
388.581	-293.54
388.795	202.07
389.009	230.74
389.223	-123.56
389.437	-39.59
389.651	38.23
389.865	-131.75
390.078	-178.86
390.292	-219.82
390.506	157.01
390.72	62.8
390.934	-301.73
391.148	-273.06
391.362	542.03
391.575	685.39
391.789	-273.06
392.003	1.37
392.217	58.71
392.43	408.91
392.644	-246.44
392.858	496.97
393.072	331.09
393.285	505.17
393.499	-318.12
393.713	-66.22
393.926	429.39
394.14	-119.46
394.354	-336.55
394.567	-144.04
394.781	253.27
394.994	613.71
395.208	-191.14
395.422	15.7
395.635	259.41
395.849	253.27
396.062	-141.99
396.276	-256.68
396.489	607.56
396.703	-123.56
396.916	140.63
397.13	-43.69
397.343	329.04
397.557	-10.92
397.77	-572.07
397.984	75.09
398.197	306.51
398.41	351.57
398.624	3.41
398.837	-346.79
399.051	1193.28
399.264	322.9
399.477	-291.49
399.691	-252.58
399.904	169.3
400.117	54.61
400.331	-10.92
400.544	-236.2
400.757	322.9
400.97	392.53
401.184	-217.77
401.397	-185
401.61	533.84
401.823	326.99
402.037	54.61
402.25	-420.52
402.463	271.7
402.676	548.17
402.889	-400.04
403.102	-72.36
403.316	224.59
403.529	435.53
403.742	2915.62
403.955	-111.27
404.168	365.9
404.381	308.56
404.594	-332.45
404.807	-375.46
405.02	-8.87
405.233	-47.79
405.446	-207.53
405.659	-264.87
405.872	597.32
406.085	300.37
406.298	34.13
406.511	46.42
406.724	365.9
406.937	-133.8
407.15	120.15
407.363	150.87
407.576	537.93
407.789	386.38
408.001	-182.95
408.214	-287.4
408.427	714.06
408.64	374.1
408.853	-158.38
409.066	-244.39
409.278	417.1
409.491	144.72
409.704	-266.92
409.917	-305.83
410.129	331.09
410.342	81.24
410.555	62.8
410.767	-228.01
410.98	-101.03
411.193	349.52
411.406	-146.09
411.618	-279.21
411.831	111.96
412.043	226.64
412.256	32.08
412.469	-457.38
412.681	380.24
412.894	316.75
413.106	-346.79
413.319	-211.62
413.532	175.44
413.744	259.41
413.957	75.09
414.169	-76.46
414.382	591.18
414.594	247.12
414.807	-133.8
415.019	-82.6
415.231	537.93
415.444	599.37
415.656	-260.77
415.869	-35.5
416.081	265.55
416.293	263.51
416.506	-213.67
416.718	148.82
416.931	173.39
417.143	505.17
417.355	-98.99
417.568	-156.33
417.78	636.24
417.992	400.72
418.204	-109.22
418.417	-15.02
418.629	288.08
418.841	564.56
419.053	-160.42
419.266	181.59
419.478	673.1
419.69	367.95
419.902	-105.13
420.114	-60.07
420.326	789.83
420.539	677.2
420.751	-58.03
420.963	-154.28
421.175	773.45
421.387	566.6
421.599	87.38
421.811	-84.65
422.023	736.59
422.235	490.83
422.447	484.69
422.659	173.39
422.871	462.16
423.083	795.98
423.295	50.52
423.507	343.38
423.719	644.43
423.931	927.05
424.143	128.34
424.355	326.99
424.567	832.84
424.779	531.79
424.991	95.57
425.202	322.9
425.414	638.28
425.626	705.87
425.838	99.67
426.05	21.85
426.262	951.62
426.473	1008.97
426.685	578.89
426.897	439.63
427.109	718.15
427.32	613.71
427.532	99.67
427.744	533.84
427.956	197.97
428.167	226.64
428.379	388.43
428.591	167.25
428.802	1226.05
429.014	795.98
429.226	206.16
429.437	361.81
429.649	730.44
429.86	554.32
430.072	36.18
430.284	697.67
430.495	1242.43
430.707	1082.69
430.918	505.17
431.13	460.11
431.341	894.28
431.553	648.52
431.764	400.72
431.976	277.84
432.187	1215.81
432.399	714.06
432.61	429.39
432.821	472.4
433.033	853.32
433.244	1312.07
433.456	632.14
433.667	677.2
433.878	406.86
434.09	902.47
434.301	443.73
434.512	644.43
434.724	730.44
434.935	855.37
435.146	316.75
435.357	406.86
435.569	1312.07
435.78	894.28
435.991	603.47
436.202	494.93
436.414	1021.25
436.625	1023.3
436.836	410.96
437.047	2479.41
437.258	1017.16
437.469	1045.83
437.681	726.35
437.892	644.43
438.103	845.13
438.314	908.62
438.525	750.92
438.736	626
438.947	1027.4
439.158	773.45
439.369	537.93
439.58	439.63
439.791	765.26
440.002	986.44
440.213	742.73
440.424	484.69
440.635	1254.72
440.846	918.86
441.057	560.46
441.268	505.17
441.479	1211.71
441.69	1123.65
441.901	628.04
442.111	533.84
442.322	1375.55
442.533	691.53
442.744	652.62
442.955	542.03
443.166	1144.13
443.376	1256.77
443.587	685.39
443.798	865.61
444.009	1301.83
444.219	1121.6
444.43	615.76
444.641	1021.25
444.852	1111.36
445.062	1342.78
445.273	959.81
445.484	621.9
445.694	914.76
445.905	865.61
446.115	836.94
446.326	820.55
446.537	1205.57
446.747	849.22
446.958	718.15
447.168	1107.27
447.379	1064.26
447.59	759.11
447.8	617.8
448.011	808.26
448.221	1246.53
448.432	1250.63
448.642	1541.44
448.852	683.34
449.063	1226.05
449.273	1377.6
449.484	687.43
449.694	677.2
449.905	1217.86
450.115	968.01
450.325	904.52
450.536	736.59
450.746	871.75
450.956	1631.55
451.167	922.95
451.377	646.48
451.587	1459.52
451.798	1250.63
452.008	943.43
452.218	965.96
452.428	1537.34
452.639	1723.71
452.849	935.24
453.059	861.51
453.269	1135.94
453.48	1135.94
453.69	931.14
453.9	918.86
454.11	1121.6
454.32	1447.23
454.53	1099.08
454.74	726.35
454.95	1535.29
455.161	1193.28
455.371	640.33
455.581	1017.16
455.791	1039.69
456.001	1402.18
456.211	621.9
456.421	1142.08
456.631	1357.12
456.841	1639.74
457.051	826.7
457.261	742.73
457.471	1246.53
457.681	1242.43
457.89	955.72
458.1	972.1
458.31	1357.12
458.52	1271.11
458.73	853.32
458.94	863.56
459.15	1410.37
459.36	1428.8
459.569	591.18
459.779	609.61
459.989	1328.45
460.199	1228.1
460.409	800.07
460.618	822.6
460.828	1230.15
461.038	1406.27
461.247	1320.26
461.457	1146.18
461.667	1328.45
461.877	1506.62
462.086	798.03
462.296	824.65
462.505	1463.61
462.715	1533.25
462.925	1482.05
463.134	929.1
463.344	1465.66
463.554	1273.15
463.763	959.81
463.973	1086.79
464.182	1758.52
464.392	1713.47
464.601	1094.98
464.811	1326.4
465.02	1422.66
465.23	1381.7
465.439	1154.37
465.649	1367.36
465.858	1572.16
466.067	1983.8
466.277	1238.34
466.486	1125.7
466.696	1533.25
466.905	1350.98
467.114	1195.33
467.324	1226.05
467.533	1252.67
467.742	1566.01
467.952	1070.41
468.161	1107.27
468.37	1482.05
468.579	1609.02
468.789	1551.68
468.998	1049.93
469.207	1144.13
469.416	1635.64
469.626	1131.84
469.835	1115.46
470.044	2071.86
470.253	1856.82
470.462	1217.86
470.671	1402.18
470.881	1486.14
471.09	2057.53
471.299	1348.93
471.508	1310.02
471.717	1815.87
471.926	1721.66
472.135	1404.22
472.344	1054.02
472.553	2039.09
472.762	2010.42
472.971	1484.09
473.18	1248.58
473.389	2370.87
473.598	1824.06
473.807	1361.22
474.016	1672.51
474.225	1961.27
474.434	1883.45
474.643	1410.37
474.852	1295.68
475.06	1789.24
475.269	1910.07
475.478	1389.89
475.687	1209.67
475.896	2348.34
476.105	2299.19
476.313	1273.15
476.522	1426.75
476.731	2053.43
476.94	2043.19
477.148	1385.79
477.357	1619.26
477.566	1955.13
477.775	2301.23
477.983	1811.77
478.192	1391.94
478.401	2028.85
478.609	1828.15
478.818	1690.94
479.027	1447.23
479.235	2102.58
479.444	2209.08
479.652	1455.42
479.861	1967.42
480.069	1905.98
480.278	2125.11
480.487	1617.21
480.695	1840.44
480.904	2012.47
481.112	2514.22
481.321	1774.91
481.529	1600.83
481.737	2295.09
481.946	2329.91
482.154	1617.21
482.363	1441.09
482.571	2407.73
482.78	2006.33
482.988	1654.08
483.196	1910.07
483.405	2440.5
483.613	2430.26
483.821	1932.6
484.03	1942.84
484.238	2649.39
484.446	2430.26
484.655	1899.83
484.863	1594.69
485.071	2719.02
485.279	2309.43
485.488	2010.42
485.696	2121.01
485.904	2581.81
486.112	2381.1
486.32	2094.39
486.528	2827.56
486.737	2622.77
486.945	2479.41
487.153	1811.77
487.361	2262.32
487.569	2694.44
487.777	2786.6
487.985	2000.18
488.193	1973.56
488.401	2389.3
488.609	2094.39
488.817	2049.33
489.025	1897.78
489.233	2497.84
489.441	2764.08
489.649	2170.16
489.857	2118.97
490.065	2524.46
490.273	2567.47
490.481	2030.9
490.689	2149.68
490.897	2467.12
491.105	2258.23
491.313	2262.32
491.52	2028.85
491.728	2929.96
491.936	2641.2
492.144	1942.84
492.352	2209.08
492.559	2436.4
492.767	2743.6
492.975	1922.36
493.183	2309.43
493.39	2948.39
493.598	2581.81
493.806	1996.09
494.013	2350.39
494.221	3425.57
494.429	2757.93
494.636	2241.84
494.844	2131.25
495.052	2614.57
495.259	2884.91
495.467	2250.03
495.675	2200.88
495.882	2893.1
496.09	2553.13
496.297	2428.21
496.505	2596.14
496.712	2798.89
496.92	2663.72
497.127	2258.23
497.335	2374.96
497.542	2878.76
497.75	2778.41
497.957	2358.58
498.165	2270.51
498.372	2649.39
498.579	2860.33
498.787	2348.34
498.994	2354.48
499.201	2590
499.409	2643.24
499.616	2241.84
499.824	2262.32
500.031	2845.99
500.238	2645.29
500.445	2420.02
500.653	2073.91
500.86	2725.16
501.067	2751.79
501.274	2315.57
501.482	2397.49
501.689	2862.38
501.896	2936.1
502.103	2299.19
502.31	2356.53
502.518	3099.94
502.725	2745.64
502.932	2204.98
503.139	2307.38
503.346	2909.48
503.553	2708.78
503.76	2247.99
503.967	2301.23
504.174	2686.25
504.381	2893.1
504.588	2340.15
504.795	2389.3
505.002	3231.01
505.209	2884.91
505.416	2360.63
505.623	2284.85
505.83	3077.41
506.037	2895.15
506.244	2151.73
506.451	2170.16
506.658	2884.91
506.865	2913.58
507.072	2682.16
507.278	2559.28
507.485	2653.48
507.692	2934.06
507.899	2692.4
508.106	2319.67
508.312	2792.75
508.519	2882.86
508.726	2299.19
508.933	2413.87
509.139	3081.51
509.346	3030.31
509.553	2604.33
509.76	2325.81
509.966	2860.33
510.173	2676.01
510.38	2544.94
510.586	2309.43
510.793	2841.9
510.999	2823.47
511.206	2581.81
511.413	2391.34
511.619	2813.23
511.826	3181.86
512.032	2526.51
512.239	2172.21
512.445	3079.46
512.652	2700.59
512.858	2458.93
513.065	2299.19
513.271	3429.66
513.478	2942.25
513.684	2487.6
513.891	2192.69
514.097	2979.11
514.303	2577.71
514.51	2409.78
514.716	2549.04
514.923	2565.42
515.129	2950.44
515.335	2360.63
515.542	2501.94
515.748	2893.1
515.954	2995.5
516.16	2377.01
516.367	2524.46
516.573	3269.92
516.779	2727.21
516.985	2102.58
517.192	2757.93
517.398	2790.7
517.604	2733.36
517.81	2278.71
518.016	2434.35
518.223	2827.56
518.429	2856.23
518.635	2422.06
518.841	2295.09
519.047	2919.72
519.253	2868.52
519.459	2278.71
519.665	2245.94
519.871	2915.62
520.077	2901.29
520.283	1983.8
520.489	2303.28
520.695	2710.83
520.901	3202.34
521.107	2532.65
521.313	2379.06
521.519	2585.9
521.725	2915.62
521.931	2247.99
522.137	2194.74
522.343	2446.64
522.549	2739.5
522.754	2190.64
522.96	2446.64
523.166	2917.67
523.372	2850.09
523.578	2827.56
523.783	2512.18
523.989	2839.85
524.195	2966.82
524.401	2262.32
524.606	2807.08
524.812	3366.18
525.018	3192.1
525.224	2106.68
525.429	2311.47
525.635	2706.73
525.841	3077.41
526.046	2559.28
526.252	2432.3
526.458	3061.03
526.663	2958.63
526.869	2225.46
527.074	2336.05
527.28	2653.48
527.485	2508.08
527.691	2153.78
527.896	2393.39
528.102	2823.47
528.307	3200.29
528.513	2260.27
528.718	2315.57
528.924	2954.54
529.129	2495.79
529.335	2497.84
529.54	2258.23
529.746	3159.33
529.951	2909.48
530.156	2096.44
530.362	2151.73
530.567	3204.39
530.772	2696.49
530.978	2325.81
531.183	2217.27
531.388	3302.69
531.594	2348.34
531.799	2325.81
532.004	2053.43
532.209	2739.5
532.414	2741.55
532.62	2139.44
532.825	2479.41
533.03	2643.24
533.235	2614.57
533.44	2182.45
533.646	2282.8
533.851	2651.44
534.056	2626.86
534.261	2491.7
534.466	2331.95
534.671	2858.28
534.876	2843.95
535.081	2299.19
535.286	2329.91
535.491	2524.46
535.696	2692.4
535.901	2331.95
536.106	2512.18
536.311	2620.72
536.516	2733.36
536.721	2626.86
536.926	2116.92
537.131	2843.95
537.336	3360.03
537.541	2200.88
537.746	2385.2
537.95	2665.77
538.155	2295.09
538.36	2106.68
538.565	2252.08
538.77	2497.84
538.975	2706.73
539.179	2012.47
539.384	2213.17
539.589	2497.84
539.794	3089.7
539.998	2078.01
540.203	2282.8
540.408	2712.88
540.612	3030.31
540.817	2315.57
541.022	2053.43
541.226	2889
541.431	2841.9
541.636	1889.59
541.84	1959.22
542.045	2837.8
542.249	2108.73
542.454	2184.5
542.659	2123.06
542.863	2559.28
543.068	2491.7
543.272	2211.12
543.477	2012.47
543.681	3024.17
543.886	2678.06
544.09	2155.83
544.295	2053.43
544.499	2635.05
544.703	2702.64
544.908	2225.46
545.112	3020.07
545.317	2014.52
545.521	2774.31
545.725	2008.37
545.93	2133.3
546.134	2741.55
546.338	2237.75
546.542	2884.91
546.747	2086.2
546.951	2626.86
547.155	2534.7
547.36	1987.89
547.564	2168.12
547.768	2651.44
547.972	2530.61
548.176	2282.8
548.381	2045.24
548.585	3231.01
548.789	2319.67
548.993	2303.28
549.197	2110.77
549.401	2966.82
549.605	2542.89
549.809	2037.05
550.013	2344.24
550.217	2245.94
550.421	2346.29
550.625	1987.89
550.829	2180.4
551.033	2538.8
551.237	2651.44
551.441	2110.77
551.645	2188.6
551.849	2925.86
552.053	2798.89
552.257	2104.63
552.461	1897.78
552.665	3226.92
552.869	2348.34
553.073	2241.84
553.277	1942.84
553.48	2727.21
553.684	2424.11
553.888	2192.69
554.092	2262.32
554.296	2569.52
554.499	2798.89
554.703	2094.39
554.907	2528.56
555.111	2743.6
555.314	2780.46
555.518	2364.72
555.722	2057.53
555.925	2811.18
556.129	2800.94
556.333	2055.48
556.536	1938.74
556.74	2856.23
556.943	2516.27
557.147	2041.14
557.351	2219.32
557.554	3145
557.758	2768.17
557.961	1862.97
558.165	2422.06
558.368	2170.16
558.572	2639.15
558.775	1779
558.979	2153.78
559.182	2561.33
559.385	2772.27
559.589	1889.59
559.792	1899.83
559.996	2520.37
560.199	2405.68
560.402	2090.29
560.606	2006.33
560.809	2278.71
561.012	2231.6
561.216	1959.22
561.419	1910.07
561.622	2348.34
561.826	1783.1
562.029	1846.59
562.232	1914.17
562.435	2397.49
562.639	2121.01
562.842	2164.02
563.045	1828.15
563.248	2655.53
563.451	2757.93
563.654	1994.04
563.858	2057.53
564.061	2886.95
564.264	2508.08
564.467	2055.48
564.67	2037.05
564.873	2491.7
565.076	2458.93
565.279	2092.34
565.482	1762.62
565.685	2573.61
565.888	2837.8
566.091	1811.77
566.294	2041.14
566.497	2643.24
566.7	2264.37
566.903	1914.17
567.106	1750.33
567.309	2614.57
567.512	2417.97
567.714	1975.61
567.917	1811.77
568.12	2356.53
568.323	2520.37
568.526	2012.47
568.729	2176.31
568.931	2385.2
569.134	2530.61
569.337	1779
569.54	2696.49
569.742	2422.06
569.945	2725.16
570.148	2004.28
570.351	1971.51
570.553	2647.34
570.756	2370.87
570.958	1662.27
571.161	1899.83
571.364	2663.72
571.566	2450.74
571.769	1764.67
571.972	2045.24
572.174	2471.22
572.377	2561.33
572.579	2035
572.782	1918.26
572.984	2518.32
573.187	3261.73
573.389	1934.65
573.592	2071.86
573.794	2743.6
573.997	2845.99
574.199	1731.9
574.401	1881.4
574.604	2166.07
574.806	2401.58
575.009	1926.46
575.211	2063.67
575.413	2385.2
575.616	2708.78
575.818	1895.74
576.02	2239.8
576.223	2471.22
576.425	2268.47
576.627	2485.55
576.829	1873.21
577.032	2276.66
577.234	2706.73
577.436	1865.02
577.638	1912.12
577.84	2372.91
578.042	2690.35
578.245	2012.47
578.447	1873.21
578.649	2250.03
578.851	2311.47
579.053	1676.6
579.255	1660.22
579.457	2610.48
579.659	2213.17
579.861	1934.65
580.063	1557.82
580.265	2413.87
580.467	2123.06
580.669	1934.65
580.871	1877.3
581.073	2057.53
581.275	2450.74
581.477	4277.52
581.679	1623.36
581.881	2319.67
582.083	2512.18
582.285	1725.76
582.487	1801.53
582.688	2200.88
582.89	2194.74
583.092	1727.8
583.294	1785.15
583.496	2178.36
583.697	3013.93
583.899	1889.59
584.101	1746.23
584.303	2481.46
584.504	2088.25
584.706	1885.5
584.908	1789.24
585.109	2164.02
585.311	2202.93
585.513	1760.57
585.714	1684.8
585.916	2358.58
586.118	2405.68
586.319	1660.22
586.521	1619.26
586.722	2188.6
586.924	2086.2
587.125	1750.33
587.327	1551.68
587.528	2422.06
587.73	2155.83
587.931	1742.14
588.133	1621.31
588.334	1717.56
588.536	2258.23
588.737	1738.04
588.939	1695.04
589.14	1936.7
589.341	1793.34
589.543	1590.59
589.744	1869.11
589.945	2020.66
590.147	2118.97
590.348	1715.52
590.549	1596.73
590.751	2043.19
590.952	2534.7
591.153	1721.66
591.354	1873.21
591.556	1944.89
591.757	2245.94
591.958	1551.68
592.159	1944.89
592.36	2106.68
592.562	2237.75
592.763	1389.89
592.964	2413.87
593.165	1938.74
593.366	2336.05
593.567	1779
593.768	1822.01
593.969	1991.99
594.17	1799.48
594.371	1801.53
594.572	1684.8
594.773	2043.19
594.974	2286.9
595.175	2016.57
595.376	1799.48
595.577	2350.39
595.778	2211.12
595.979	1578.3
596.18	1611.07
596.381	2397.49
596.582	2198.84
596.783	1459.52
596.984	1598.78
597.184	2161.97
597.385	2188.6
597.586	1658.17
597.787	2037.05
597.988	2231.6
598.188	2055.48
598.389	1932.6
598.59	1543.49
598.791	2463.02
598.991	1955.13
599.192	1543.49
599.393	1725.76
599.593	2293.04
599.794	2323.76
599.995	1658.17
600.195	1766.71
600.396	2254.13
600.596	2121.01
600.797	1611.07
600.998	1705.28
601.198	2303.28
601.399	1989.94
601.599	1457.47
601.8	1895.74
602	1955.13
602.201	1991.99
602.401	1867.06
602.602	1678.65
602.802	1901.88
603.002	1996.09
603.203	1303.87
603.403	1672.51
603.604	2258.23
603.804	2405.68
604.004	1631.55
604.205	1729.85
604.405	1983.8
604.605	2082.1
604.806	1539.39
605.006	1715.52
605.206	1834.3
605.406	2299.19
605.607	1553.73
605.807	1611.07
606.007	1977.66
606.207	2256.18
606.408	1553.73
606.608	1692.99
606.808	1928.5
607.008	1893.69
607.208	1459.52
607.408	1639.74
607.608	1969.46
607.808	1910.07
608.009	1684.8
608.209	1848.63
608.409	1926.46
608.609	2362.67
608.809	1643.84
609.009	1582.4
609.209	2057.53
609.409	2364.72
609.609	1516.86
609.809	1559.87
610.008	2239.8
610.208	2020.66
610.408	1615.16
610.608	1750.33
610.808	1883.45
611.008	1615.16
611.208	1459.52
611.408	1391.94
611.607	2188.6
611.807	2184.5
612.007	1703.23
612.207	1547.58
612.406	2055.48
612.606	2112.82
612.806	1541.44
613.006	1750.33
613.205	2221.36
613.405	1881.4
613.605	1557.82
613.804	1531.2
614.004	2223.41
614.204	2041.14
614.403	1559.87
614.603	1674.56
614.802	1897.78
615.002	2364.72
615.202	1629.5
615.401	1463.61
615.601	1631.55
615.8	2155.83
616	1721.66
616.199	1662.27
616.399	2241.84
616.598	2043.19
616.798	1512.77
616.997	1594.69
617.196	1822.01
617.396	2200.88
617.595	1389.89
617.795	1572.16
617.994	2028.85
618.193	1785.15
618.393	1721.66
618.592	1865.02
618.791	1752.38
618.991	2266.42
619.19	1467.71
619.389	1498.43
619.588	2213.17
619.788	2290.99
619.987	1400.13
620.186	1557.82
620.385	1844.54
620.584	2008.37
620.783	1459.52
620.983	2022.71
621.182	1961.27
621.381	2118.97
621.58	1553.73
621.779	1676.6
621.978	2235.7
622.177	2125.11
622.376	1486.14
622.575	1553.73
622.774	2348.34
622.973	2127.16
623.172	1525.05
623.371	1774.91
623.57	1881.4
623.769	1541.44
623.968	1713.47
624.167	1465.66
624.366	2313.52
624.565	2157.88
624.764	1719.61
624.962	2022.71
625.161	1893.69
625.36	1686.84
625.559	1705.28
625.758	1627.45
625.957	2016.57
626.155	1940.79
626.354	1373.5
626.553	1643.84
626.752	2176.31
626.95	2917.67
627.149	1602.88
627.348	1385.79
627.546	1871.16
627.745	2086.2
627.944	1682.75
628.142	1746.23
628.341	3007.78
628.539	2102.58
628.738	1611.07
628.937	1480
629.135	2190.64
629.334	2172.21
629.532	1621.31
629.731	1795.39
629.929	1922.36
630.128	1897.78
630.326	1647.93
630.525	1398.08
630.723	1809.72
630.921	2606.38
631.12	1672.51
631.318	1434.94
631.517	1844.54
631.715	2047.29
631.913	1684.8
632.112	1545.53
632.31	1725.76
632.508	1824.06
632.707	1520.96
632.905	1506.62
633.103	1983.8
633.301	1922.36
633.5	1783.1
633.698	1701.18
633.896	2053.43
634.094	1752.38
634.293	1428.8
634.491	1529.15
634.689	2049.33
634.887	2587.95
635.085	1619.26
635.283	1463.61
635.481	2037.05
635.679	1908.02
635.877	1492.29
636.075	1582.4
636.274	2149.68
636.472	1946.94
636.67	1635.64
636.868	1410.37
637.066	2016.57
637.263	1957.18
637.461	1369.41
637.659	1901.88
637.857	2018.61
638.055	2381.1
638.253	1639.74
638.451	1416.51
638.649	1766.71
638.847	2135.35
639.044	1461.57
639.242	1441.09
639.44	2090.29
639.638	2004.28
639.836	1469.76
640.033	1512.77
640.231	1568.06
640.429	1938.74
640.627	1668.41
640.824	1545.53
641.022	2280.75
641.22	2057.53
641.417	1516.86
641.615	1439.04
641.813	1731.9
642.01	2641.2
642.208	1344.83
642.405	1930.55
642.603	1713.47
642.801	2102.58
642.998	1717.56
643.196	1711.42
643.393	2405.68
643.591	1989.94
643.788	1723.71
643.986	1336.64
644.183	2192.69
644.38	2178.36
644.578	1957.18
644.775	1563.97
644.973	2260.27
645.17	2438.45
645.367	1660.22
645.565	1387.84
645.762	1709.37
645.959	1799.48
646.157	1965.37
646.354	1752.38
646.551	2268.47
646.749	1918.26
646.946	1692.99
647.143	1996.09
647.34	2008.37
647.537	2071.86
647.735	1895.74
647.932	1463.61
648.129	2319.67
648.326	2245.94
648.523	1660.22
648.72	1463.61
648.918	2344.24
649.115	2137.4
649.312	1752.38
649.509	1566.01
649.706	1903.93
649.903	2192.69
650.1	1627.45
650.297	1463.61
650.494	2151.73
650.691	2561.33
650.888	1602.88
651.085	1725.76
651.282	2149.68
651.479	2016.57
651.675	1754.43
651.872	1641.79
652.069	2286.9
652.266	2899.24
652.463	2055.48
652.66	1686.84
652.857	2524.46
653.053	2161.97
653.25	1764.67
653.447	1662.27
653.644	2403.63
653.84	2286.9
654.037	1791.29
654.234	1836.35
654.43	2084.15
654.627	1922.36
654.824	1662.27
655.02	1750.33
655.217	2225.46
655.414	2164.02
655.61	1566.01
655.807	1639.74
656.004	2153.78
656.2	2200.88
656.397	1695.04
656.593	1738.04
656.79	2284.85
656.986	2372.91
657.183	1602.88
657.379	1815.87
657.576	2286.9
657.772	2071.86
657.968	1625.4
658.165	1953.08
658.361	2241.84
658.558	1897.78
658.754	1928.5
658.95	1881.4
659.147	2334
659.343	2088.25
659.539	1936.7
659.736	2047.29
659.932	5862.65
660.128	2264.37
660.324	1965.37
660.521	1897.78
660.717	2501.94
660.913	2104.63
661.109	1871.16
661.306	1848.63
661.502	2489.65
661.698	2409.78
661.894	1834.3
662.09	2063.67
662.286	2401.58
662.482	2544.94
662.678	2356.53
662.874	1701.18
663.07	2876.71
663.266	2221.36
663.462	1932.6
663.659	1840.44
663.854	1895.74
664.05	2499.89
664.246	2051.38
664.442	1811.77
664.638	2575.66
664.834	2708.78
665.03	1791.29
665.226	2102.58
665.422	2622.77
665.618	2422.06
665.814	2037.05
666.009	1926.46
666.205	2528.56
666.401	2643.24
666.597	2618.67
666.793	2082.1
666.988	2020.66
667.184	2698.54
667.38	2041.14
667.575	2338.1
667.771	2465.07
667.967	2403.63
668.162	2131.25
668.358	2037.05
668.554	1930.55
668.749	2053.43
668.945	1987.89
669.141	2143.54
